sample_id,task,target_dialect,dialect_text,standard_text,source_text,hypothesis,label,domain,split
QA_26558,QA,PNT2,Vô ngày mô thì James Stuart đã được công bố trở thành vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,ngày 24 tháng 3 năm 1603,ngày 24 tháng 3 năm 1603,Daily Conversation,train
QA_26558,QA,PNT3,Vào ngày mô thì James Stuart được công bố trở thành vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,ngày 24 tháng 3 năm 1603,ngày 24 tháng 3 năm 1603,Daily Conversation,train
QA_22620,QA,PNB,Cuộc nổi loạn ở đất nước nào đã làm cho Cuba trở nên lo lắng nếu Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Haiti,Haiti,Daily Conversation,train
QA_22620,QA,PNT2,Cuộc nổi loạn tại đất nước mô đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Haiti,Haiti,Daily Conversation,train
QA_22620,QA,PNT3,Cuộc nổi loạn ở đất nước mô đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Cuộc nổi loạn tại đất nước nào đã làm cho Cuba trở nên lo lắng nếu như Tây Ban Nha rời khỏi Cuba?,Haiti,Haiti,Daily Conversation,train
QA_10377,QA,PNB,"Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất thứ gì tại vùng vịnh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,cảng mậu dịch chiến lược Hormuz,Daily Conversation,train
QA_10377,QA,PNT2,"Khi tham gia cuộc chiến tám mưới năm, Bồ Đào Nha đạ làm mất cái chi tại vùng vinh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,cảng mậu dịch chiến lược Hormuz,Daily Conversation,train
QA_10377,QA,PNT3,"Khi tham gia cuộc chiến Tám mươi Nam, Bồ Đào Nha đã làm mất cái chi ở cì chỗ vùng vịnh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?","Khi tham gia cuộc chiến Tám mươi Năm, Bồ Đào Nha đã làm mất cái gì tại vùng vịnh Ba Tư?",cảng mậu dịch chiến lược Hormuz,cảng mậu dịch chiến lược Hormuz,Daily Conversation,train
SENT_1546,SENT,PNB,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,,Other,Daily Conversation,train
SENT_1546,SENT,PNT2,nói tóm lại là hấn thích đậu mô thì hấn đậu mình thích thì mình gọi công an . chứ mình nỏ có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,,Other,Daily Conversation,train
SENT_1546,SENT,PNT3,nói tóm lại là hắn ưng đậu mô thì hắn đậu miềng ưng thì miềng gọi công an . chơ miềng nỏ có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,,Other,Daily Conversation,train
SENT_5251,SENT,PNB,"nói chứ uống đi , 1 cốc thì giảm ăn một bữa sẽ không khiến mày béo đâu .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .",,Enjoyment,Daily Conversation,train
SENT_5251,SENT,PNT2,"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ nỏ khiến mày phì mô .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .",,Enjoyment,Daily Conversation,train
SENT_5251,SENT,PNT3,"nói chơ uống đi , 1 ly thì giảm ăn một bựa sẽ nỏ khiến mi phì mô .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .","nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu .",,Enjoyment,Daily Conversation,train
SENT_4885,SENT,PNB,"em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà",,Disgust,Daily Conversation,train
SENT_4885,SENT,PNT2,"em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , bố mẹ chửi mà vẫn vui tươi như ri thì đáng khích lệ mà , răng nhiều người bình luận nặng lời rứa nỏ biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà",,Disgust,Daily Conversation,train
SENT_4885,SENT,PNT3,"em đại duyên , và có khiếu hài hước , ngó mặt em thôi là chị đã ưng cười , ba mẹ chưởi mà vẫn vui tươi như rứa thì đáng khích lệ mà , răng nhiều người bình luận nặng lời rứa nỏ biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà","em rất duyên , và có khiếu hài hước , nhìn mặt em thôi là chị đã muốn cười , ba mẹ chửi mà vẫn vui tươi như vậy thì đáng khích lệ mà , sao nhiều người bình luận nặng lời thế không biết , chỉ là vui thôi mà",,Disgust,Daily Conversation,train
SENT_1172,SENT,PNB,"rẻ nhỉ , sao có thể giảm tới mức đó vậy","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta",,Surprise,Daily Conversation,train
SENT_1172,SENT,PNT2,"rẻ rứa , răng có thể giảm tới mức nớ rứa ta","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta",,Surprise,Daily Conversation,train
SENT_1172,SENT,PNT3,"rẻ rứa, răng có thể giảm tới mức nớ hè","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta","rẻ nhỉ , sao có thể giảm tới mức đó vậy ta",,Surprise,Daily Conversation,train
SENT_4964,SENT,PNB,Bắn cái lũ khốn nạn kia đi. Mấy ông bà lại ăn cho lắm tiền vào. Để cả một thế hệ trẻ em bệnh tật. Làm cho ra lẽ đi. Bọn này bắn cmm nó đi. Quá là ác.,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,,Anger,Daily Conversation,train
SENT_4964,SENT,PNT2,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vô . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn ni bắn cmm nó đi . quá là ác,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,,Anger,Daily Conversation,train
SENT_4964,SENT,PNT3,bắn cấy bọn khốn nạn kia ra . mấy ông bà lại ăn cho lắm tiền vô . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn ni bắn cmm hắn đi . quá là ác,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,bắn cái lũ khốn nặn kia ra . mấy ông bà lại ăn cho lắm tiền vào . để cả 1 thế hệ trẻ em bệnh tật . làm cho ra lẽ đi . bọn này bắn cmm nó đi . quá là ác,,Anger,Daily Conversation,train
SENT_3067,SENT,PNB,"cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác",,Enjoyment,Daily Conversation,train
SENT_3067,SENT,PNT2,"cảm ơn ba mạ đã cho mình hình hài ni, xin được khôn ngoan để đừng mần đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác",,Enjoyment,Daily Conversation,train
SENT_3067,SENT,PNT3,"cảm ơn cha mẹ đã cho mình hình hài ni, xin được khôn ngoan để đừng làm đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác","cảm ơn cha mẹ đã cho mình hình hài này , xin được khôn ngoan để đừng làm đau người khác",,Enjoyment,Daily Conversation,train
SENT_4768,SENT,PNB,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,,Disgust,Daily Conversation,train
SENT_4768,SENT,PNT2,có mấy con đi quán biết là bọn mi bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nớ đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,,Disgust,Daily Conversation,train
SENT_4768,SENT,PNT3,có mấy con đi quán biết là bọn bây bỏ tiền ra thiệt đó chơ mần người thì có văn hóa với cấy ... đcm xả rác đổ tùm lum tà la rồi xé giấy ... nói chung là bọn nớ đi cái chỗ nớ như kiểu ở ngành luôn á ... tưởng bỏ tiền ra là mần bọ mần mạ người ta rứa .... mặt đẹp mà tính ở dớp,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,có mấy con đi quán biết là bọn mày bỏ tiền ra thật đó nhưng làm người thì có văn hóa với ạ ... đcm xả rác đổ tùm lum rồi xé giấy ... nói chung là bọn nó đi cái chỗ đó như kiểu ở ngành luôn ấy ... tưởng bỏ tiền ra là làm cha làm mẹ người ta z đó .... mặt đẹp mà tính ở dơ,,Disgust,Daily Conversation,train
SENT_2129,SENT,PNB,Chữ tao từ lớp 3 đã kiểu như thế này và còn đẹp hơn nhé.,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,,Enjoyment,Daily Conversation,train
SENT_2129,SENT,PNT2,chữ tau từ lớp 3 đã kiểu như răng và còn đẹp hơn nhé .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,,Enjoyment,Daily Conversation,train
SENT_2129,SENT,PNT3,chữ tau từ lớp 3 đạ kiểu như răng và còn đẹp hơn nghe .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,,Enjoyment,Daily Conversation,train
SENT_2727,SENT,PNB,Làm công thì chấp nhận. Chỉ trách khách không ý tứ chứ quyền gì cấm nó mang mấy cái này vào... Có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh.,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,,Disgust,Daily Conversation,train
SENT_2727,SENT,PNT2,làm công thì chấp nhận . chỉ trách khách không ý tứ chơ quyền chi cấm bọn đem mấy cấy ni vô ... có trách thì trách bản thân nỏ có khả năng mần việc khác ngoài mần nhân viên vệ sinh,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,,Disgust,Daily Conversation,train
SENT_2727,SENT,PNT3,làm công thì chấp nhận . chỉ trách khách nỏ ý tứ chơ quyền chi cấm hắn đem mấy cái ni vô ... có trách thì trách bản thân nỏ có khả năng mần việc khác ngoài mần nhân viên vệ sinh,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,,Disgust,Daily Conversation,train
SENT_3555,SENT,PNB,"Lớn lên rồi mình sẽ tự hiểu... ""tại sao ngày đó bố mẹ thế này thế kia với mình""...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...",,Other,Daily Conversation,train
SENT_3555,SENT,PNT2,"lớn lên rồi ta sẽ tự hiểu .. "" tại răng ngày nớ cha mẹ như ri như rứa với ta "" ...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...",,Other,Daily Conversation,train
SENT_3555,SENT,PNT3,"nậy rồi ta sẽ tự hiểu .. "" tại răng ngày nớ bọ mạ thế này thế kia với ta "" ...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...","lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ...",,Other,Daily Conversation,train
SENT_0626,SENT,PNB,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,Enjoyment,Daily Conversation,train
SENT_0626,SENT,PNT2,"năm mô cũng đi cho có ci không khí xuân, khung đi thì thấy thiếu thiếu . nhà tau cách chợ có 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,Enjoyment,Daily Conversation,train
SENT_0626,SENT,PNT3,"năm mô cũng đi cho có không khí xuân cũng được, nỏ đi thì thấy thiếu thiếu . nhà tau cách chợ 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km","năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",,Enjoyment,Daily Conversation,train
SENT_0835,SENT,PNB,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,,Other,Daily Conversation,train
SENT_0835,SENT,PNT2,Chắc hấn se lạnh thì đừng hỏi tại răng thằng tê lấp nhím sưởi ấm cụng nỏ chộ.,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,,Other,Daily Conversation,train
SENT_0835,SENT,PNT3,Chắc trời se lạnh thì đừng hỏi tại răng thằng kia lấp nhấp sưởi ấm cũng nỏ thấy chi.,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,chắc nó se lạnh thì đừng hỏi tại sao thằng kia lấp nhíp sưởi ấm cũng không thấy .,,Other,Daily Conversation,train
SENT_3469,SENT,PNB,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,,Enjoyment,Daily Conversation,train
SENT_3469,SENT,PNT2,dừ mì hiểu tại răng lúc đầu nhà hàng nỏ cho đặt chỗ ..... má hấn li hôn 3 lần rồi lần mô cũng phải giảm giá 30 % hấn ly hôn thêm vài lần nữa chắc sập mẹ nó tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,,Enjoyment,Daily Conversation,train
SENT_3469,SENT,PNT3,chừ mì hiểu tại răng lúc đầu nhà hàng nỏ cho đặt chỗ ..... mẹ hắn li hôn 3 lần rồi lần mô cụng phải giảm giá 30 % hắn ly hôn thêm vài lần nựa e sập mẹ kì tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm,,Enjoyment,Daily Conversation,train
SENT_1239,SENT,PNB,"Anh luôn nghĩ thế giới này không có gì đáng sợ, cho đến khi anh không còn thấy em nữa.","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa",,Sadness,Daily Conversation,train
SENT_1239,SENT,PNT2,"anh luôn nghĩ thế giới này nỏ có chi đáng sợ , cho đến khi anh nỏ còn chộ em nữa","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa",,Sadness,Daily Conversation,train
SENT_1239,SENT,PNT3,"anh luôn nghĩ thế giới ni không có chi đáng sợ , cho đến khi anh không còn chộ em nữa","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa","anh luôn nghĩ thế giới này không có gì đáng sợ , cho đến khi anh không còn thấy em nữa",,Sadness,Daily Conversation,train
SENT_1915,SENT,PNB,"hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành",,Other,Daily Conversation,train
SENT_1915,SENT,PNT2,"hồi nhỏ chỉ khi mô mệ mần bánh tai yến thì mới dùng tới bếp dầu hôi ni, không là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành",,Other,Daily Conversation,train
SENT_1915,SENT,PNT3,"hồi nhỏ chỉ khi mô mạ mần bánh tai yến thì mới dùng tới bếp dầu hôi ni, khung là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành","hồi nhỏ chỉ khi nào mẹ làm bánh tai yến thì mới dùng tới bếp dầu hôi này , không là bỏ tủ để dành",,Other,Daily Conversation,train
SENT_5360,SENT,PNB,"Không cho giáo viên cái quyền gì thì lấy gì mà dạy, nhất là thời buổi lố lăng như bây giờ... nó quỳ lúc bé khi nó sai còn sửa được, đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá.",không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,,Anger,Daily Conversation,train
SENT_5360,SENT,PNT2,nỏ cho giáo viên cấy quyền chi thì lấy chi mà dạy nhất là thời buổi lố lăng như bây dừ... hấn quỳ lúc nhỏ khi hấn sai còn sửa được đợi lớn lên thì bố mệ quỳ nhìn hấn vô nhà đá,không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,,Anger,Daily Conversation,train
SENT_5360,SENT,PNT3,khung cho giáo viên kì quyền chi thì lấy chi mà dạy nhất là thời buổi lố lăng như bựa chừ ... hắn quỳ lúc nhỏ khi hắn sai còn sửa được chơ mài bựa nậy lên thì bọ mạ quỳ ngó hắn vô nhà đá,không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,không cho giáo viên cái quyền gì thì lấy gì mà dạy nhất là thời buổi lố lăng như bây giờ ... nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn lên thì bố mẹ quỳ nhìn nó vào nhà đá,,Anger,Daily Conversation,train
